Home,GameMERate,SeasonMERate,GameMEANYA,SeasonMEANYA,GameMETANYA,SeasonMETANYA,GameMEFPA,SeasonMEFPA
1,.00028143087,.00020245257,.0010748286,.0019595521,.0015984952,.0020254434,.044270638,.041189354
0,.000065772845,.00013113419,.00011638204,.0012757595,.0001374425,.0013131357,.001571371,.027540727
1,.0092286495,.0018494623,.04245827,.018197304,.036046326,.018898521,.97002262,.39095527
0,.010888634,.0058105895,.080984987,.056007504,.08465942,.058548495,1.6289265,1.270111
0,.015036928,.006170678,.15111959,.059770685,.15677969,.062805966,1.7690097,1.3453679
1,.014212231,.0013762712,.1155114,.013328145,.094862595,.013881413,1.268495,.30183843
1,.012390998,.0048916596,.11873551,.049359463,.12250626,.051717874,1.3303715,1.048315
0,.0018790353,.0011310456,.032532897,.010885146,.062143587,.011255109,1.2811763,.23885305
1,.0065284437,.0047384985,.058289021,.046128958,.073395766,.048260327,1.724372,1.0395614
0,.00048416512,.0012315742,.0025974375,.011846893,.0011441967,.012367388,.021798985,.26223159
1,.00058357476,.0035658176,.0076849451,.03480589,.0030315928,.036351908,.0033588414,.76320481
1,.014503594,.0021740156,.14117908,.021119747,.13271923,.021934029,2.0100403,.44945911
0,.015024025,.0061855861,.15034027,.059959065,.14821504,.062987387,1.9276673,1.347735
1,.00043585783,.00061295636,.01227886,.0063871103,.012600602,.0074821482,.069860987,.13863377
1,.014668751,.0042375196,.15113375,.041241448,.15656438,.04347818,1.7212775,.93376184
0,.0053279619,.0047591468,.024007693,.045891274,.018271644,.047734901,.56137049,.98273504
0,.0096226232,.0015737118,.048991308,.014805629,.041648485,.015248569,.8778407,.20772703
1,.00093232404,.00056390732,.005227095,.0054941792,.017137988,.0056641567,.48082894,.12249346
0,.014919381,.0044596968,.14193314,.04359962,.15559839,.045697469,1.7308872,.96821326
1,.0053012357,.0048985486,.085203111,.048097294,.10251968,.051921651,1.6379647,1.1767718
1,.00091499469,.00016802599,.0050844932,.0015966548,.0067297965,.0016088347,.22824834,.032195859
0,.0087777795,.0055357674,.094942585,.053594563,.093274295,.056336079,.57247448,1.1878477
0,2.7768630e-09,5.4089490e-08,1.7986048e-08,4.0143692e-07,3.3480237e-08,5.1432164e-07,2.2373311e-07,.000016505683
0,.010777944,.0031406349,.11053297,.030333972,.13342656,.031621777,1.9354154,.66968143
1,.0077851936,.0056980336,.054288454,.055138785,.10861221,.05797527,1.8158231,1.2322071
1,.0098901289,.0059837089,.11885209,.057902012,.15116136,.060655694,1.9408579,1.280838
1,.0078138569,.0055440348,.079753414,.053707875,.090002522,.056593511,.5333218,1.2197015
0,.013284198,.0048392755,.15017568,.046712745,.15715672,.0491951,1.8599576,1.0480161
0,.0045264019,.0042953314,.063919939,.041600447,.081078731,.043470047,.63526422,.92161542
1,.00018430671,.0002313867,.00044351566,.0023643267,.00042512888,.0022704233,.0037274482,.036989748
0,.013645854,.0060355016,.15074447,.058546826,.15482068,.061335456,1.1589289,1.3025955
1,.015021794,.0059677949,.14861196,.057825461,.1576691,.060516246,1.9917229,1.2892838
1,.014960919,.0059238682,.13930188,.057474058,.1577742,.060325231,1.9167192,1.2898206
0,.0018786137,.0019081957,.020494198,.017406888,.041383084,.019706873,.20255651,.47637701
0,.00029020844,.0014688546,.012782201,.014176319,.040924337,.014916895,.10419612,.31292602
1,.00033668839,.0001515309,.011899396,.0014675541,.0095150676,.0015138299,.074498214,.032312818
1,.00046554668,.0033037276,.0026059565,.031913429,.019013772,.033443142,.29637977,.71166462
0,.000089811248,.00011685677,.00095149747,.00087923161,.00039860565,.00087301858,.0031877237,.022754902
1,8.9628918e-07,5.2456999e-06,3.4964971e-06,.0000439836,2.8212955e-06,.000042807806,.000064203887,.00097581453
